Stage,Experiment,Beaker,BeakerID,Population,MatePair,Treatment,Urban,Photo_Label,PhotoID,Horizontal(mm),,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0042,49,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0043,50,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0043,51,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0043,52,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0044,53,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0044,54,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0044,55,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0045,56,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0045,57,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0046,58,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0047,59,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0048,60,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0049,61,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0050,62,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0051,63,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0052,64,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0053,65,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0053,66,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0054,67,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0055,68,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0056,69,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0057,70,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0057,71,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0057,72,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0058,73,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0058,74,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0059,75,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0060,76,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0060,77,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0062,80,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0063,81,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0063,82,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0063,83,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0064,84,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0064,85,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0064,86,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0065,87,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0065,88,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0066,89,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0067,90,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0068,91,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0069,92,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0070,93,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0071,94,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0072,95,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0072,96,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0073,97,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0074,98,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0075,99,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0076,100,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0076,101,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B16,Exp4_B16,Cab,P14,C,,blast_exp4_b16-0076,102,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0002,1,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0003,2,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0004,3,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0005,4,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0007,6,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0008,7,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0009,8,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0010,9,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0011,10,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0012,11,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0013,12,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0014,13,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0015,14,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0015,15,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0016,16,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0016,17,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0017,18,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0018,19,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0019,20,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0020,21,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0021,22,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0021,23,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0022,24,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0024,26,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0026,28,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0027,29,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0028,30,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0029,31,0.079,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0030,32,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0030,33,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0031,34,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0032,35,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0033,36,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0033,37,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0034,38,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0035,39,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0036,40,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0037,41,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0039,43,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0040,44,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0041,45,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0042,46,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0043,47,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0044,48,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0045,49,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0046,50,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0047,51,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0048,52,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0048,53,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0049,54,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0049,55,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0050,56,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0051,57,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0052,58,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0053,60,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0054,61,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0055,62,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0055,63,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0056,64,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0056,65,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0057,66,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0058,67,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0059,68,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0060,69,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0061,70,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0062,71,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0063,72,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0064,73,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0065,74,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0066,75,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0066,76,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0067,77,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0068,78,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0068,79,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0069,80,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0071,82,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0072,83,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0073,84,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0074,85,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0075,86,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0076,87,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0077,88,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0078,89,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0079,90,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0080,91,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0081,92,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0082,93,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0083,94,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0084,95,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0085,96,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B17,Exp4_B17,Cab,P16,NP,,blast_exp4_b17-0086,97,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0002,1,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0003,2,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0004,3,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0005,4,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0006,5,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0008,7,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0009,8,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0010,9,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0010,10,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0011,11,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0012,12,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0012,13,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0013,14,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0014,15,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0016,17,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0017,18,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0018,19,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0019,20,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0020,21,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0022,23,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0024,24,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0027,27,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0028,28,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0029,30,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0030,31,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0031,32,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0031,33,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0032,34,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0033,35,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0034,37,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0035,38,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0036,39,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0036,40,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0037,41,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0038,42,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0039,43,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0040,44,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0041,45,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0041,46,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0042,47,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0043,48,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0044,49,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0044,50,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0045,51,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0047,53,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0047,54,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0048,55,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0049,56,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0050,57,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0051,58,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0052,59,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0053,60,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0054,61,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0055,62,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0056,63,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0057,64,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0057,65,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0058,66,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp4,B18,Exp4_B18,Wh,P14,NP,,blast_exp4_b18-0059,67,0.087,,,,,,,,,,,,,,,,,,
