Stage,Experiment,Beaker,BeakerID,Population,MatePair,Treatment,Urban,Photo_Label,PhotoID,abnormality_type
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0076,101,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0082,110,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0098,128,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0106,138,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0112,144,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0115,148,underdeveloped
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0117,151,packed
Blastula,Exp3,B7,Exp3_B7,Trp,P11,NP,Nonurban,blast_exp3_b7-0128,164,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0003,2,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0005,4,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0005,5,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0009,10,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0012,14,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0013,16,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0015,18,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0015,19,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0020,24,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0020,25,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0022,27,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0025,31,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0027,34,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0036,44,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0037,45,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0038,46,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0045,54,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0048,57,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0050,59,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0051,60,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0052,61,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0059,69,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0061,72,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0062,73,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0063,74,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0066,77,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0072,83,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0073,84,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0084,96,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0084,97,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0085,98,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0096,112,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0097,113,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0107,125,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0108,126,underdeveloped
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0109,128,packed
Blastula,Exp3,B8,Exp3_B8,Twp,P9,C,Nonurban,blast_exp3_b8-0113,132,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0018,19,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0021,23,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0032,39,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0042,51,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0044,53,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0055,66,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0066,79,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0074,88,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0087,104,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0091,109,packed
Blastula,Exp3,B10,Exp3_B10,Twp,P10,NP,Nonurban,blast_exp3_b10-0105,126,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0002,1,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0004,3,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0004,4,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0007,7,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0008,8,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0011,11,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0012,12,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0015,15,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0016,16,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0018,18,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0022,22,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0024,24,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0026,26,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0027,27,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0028,28,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0030,30,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0032,32,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0033,33,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0034,34,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0035,35,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0036,36,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0038,38,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0038,39,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0038,40,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0044,46,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0046,48,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0049,52,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0052,56,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0054,58,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0056,60,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0057,61,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0059,64,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0060,65,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0064,71,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0067,74,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0072,80,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0073,81,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0074,82,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0075,83,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0076,84,underdeveloped
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0077,85,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0079,87,packed
Blastula,Exp3,B11,Exp3_B11,Cab,P11,C,Urban,blast_exp3_b11-0080,88,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0005,5,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0009,11,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0014,17,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0015,19,underdeveloped
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0019,25,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0023,31,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0024,33,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0024,34,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0027,38,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0027,39,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0028,40,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0030,42,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0030,44,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0031,46,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0032,47,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0032,48,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0034,52,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0039,59,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0041,62,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0042,65,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0042,66,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0045,71,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0046,74,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0048,76,underdeveloped
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0049,79,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0051,83,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0052,84,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0053,86,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0054,90,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0055,91,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0055,92,underdeveloped
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0058,96,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0058,97,underdeveloped
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0059,98,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0063,106,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0063,108,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0068,113,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0073,119,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0076,122,underdeveloped
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0076,123,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0080,128,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0080,130,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0082,132,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0083,134,underdeveloped
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0083,135,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0084,136,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0088,140,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0088,141,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0088,142,underdeveloped
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0091,146,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0093,148,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0094,149,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0095,150,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0095,153,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0096,158,packed
Blastula,Exp3,B13,Exp3_B13,Wh,P11,C,Urban,blast_exp3_b13-0104,166,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0002,1,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0005,7,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0009,13,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0012,16,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0012,17,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0012,18,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0013,19,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0013,20,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0017,25,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0022,32,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0027,38,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0027,39,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0037,54,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0038,55,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0039,56,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0047,64,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0047,65,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0048,66,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0055,74,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0056,75,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0062,82,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0065,86,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0072,94,underdeveloped
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0077,99,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0081,103,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0082,104,underdeveloped
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0092,110,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0095,113,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0096,114,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0099,117,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0101,119,packed
Blastula,Exp3,B14,Exp3_B14,Trp,P9,C,Nonurban,blast_exp3_b14-0108,127,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0011,9,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0015,14,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0016,15,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0017,17,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0020,21,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0031,37,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0036,43,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0038,47,underdeveloped
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0039,48,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0045,54,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0046,55,packed
Blastula,Exp3,B16,Exp3_B16,Cab,P10,C,Urban,blast_exp3_b16-0053,67,packed
Blastula,Exp3,B17,Exp3_B17,Twp,P9,NP,Nonurban,blast_exp3_b17-0003,2,underdeveloped
Blastula,Exp3,B17,Exp3_B17,Twp,P9,NP,Nonurban,blast_exp3_b17-0012,12,packed
Blastula,Exp3,B17,Exp3_B17,Twp,P9,NP,Nonurban,blast_exp3_b17-0026,26,packed
Blastula,Exp3,B17,Exp3_B17,Twp,P9,NP,Nonurban,blast_exp3_b17-0031,33,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0004,4,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0005,6,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0010,13,underdeveloped
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0012,15,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0013,19,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0016,21,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0017,22,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0018,24,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0020,27,underdeveloped
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0021,30,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0022,32,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0031,42,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0036,48,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0053,66,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0057,71,packed
Blastula,Exp3,B18,Exp3_B18,Wh,P10,NP,Urban,blast_exp3_b18-0062,76,packed
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0002,1,packed
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0006,5,underdeveloped
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0014,17,packed
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0018,24,packed
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0023,30,packed
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0033,41,packed
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0035,43,underdeveloped
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0038,46,packed
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0043,51,packed
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0045,54,underdeveloped
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0067,80,underdeveloped
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0070,85,packed
Blastula,Exp3,B19,Exp3_B19,Cab,P12,NP,Urban,blast_exp3_b19-0073,88,underdeveloped
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0006,7,packed
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0009,12,packed
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0010,14,packed
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0022,32,underdeveloped
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0038,54,packed
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0044,60,packed
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0049,65,packed
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0054,72,packed
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0072,97,packed
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0072,98,packed
Blastula,Exp3,B20,Exp3_B20,Trp,P11,C,Nonurban,blast_exp3_b20-0090,122,packed
Blastula,Exp3,B21,Exp3_B21,Wh,P9,NP,Urban,blast_exp3_b21-0004,3,packed
Blastula,Exp3,B21,Exp3_B21,Wh,P9,NP,Urban,blast_exp3_b21-0019,21,underdeveloped
Blastula,Exp3,B21,Exp3_B21,Wh,P9,NP,Urban,blast_exp3_b21-0026,31,packed
Blastula,Exp3,B21,Exp3_B21,Wh,P9,NP,Urban,blast_exp3_b21-0031,38,packed
Blastula,Exp3,B21,Exp3_B21,Wh,P9,NP,Urban,blast_exp3_b21-0050,62,packed
Blastula,Exp3,B21,Exp3_B21,Wh,P9,NP,Urban,blast_exp3_b21-0070,83,packed
Blastula,Exp3,B21,Exp3_B21,Wh,P9,NP,Urban,blast_exp3_b21-0075,90,underdeveloped
Blastula,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,blast_exp3_b23-0003,1,packed
Blastula,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,blast_exp3_b23-0003,2,underdeveloped
Blastula,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,blast_exp3_b23-0004,3,packed
Blastula,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,blast_exp3_b23-0007,7,packed
Blastula,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,blast_exp3_b23-0010,10,packed
Blastula,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,blast_exp3_b23-0010,11,packed
Blastula,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,blast_exp3_b23-0011,12,packed
Blastula,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,blast_exp3_b23-0012,13,packed
Blastula,Exp3,B23,Exp3_B23,Wh,P10,C,Urban,blast_exp3_b23-0013,14,packed
